Year (negative values = BC),Temp interpolated,CO2 interpolated,N2O interpolated,Methane interpolated
-14245,-7.41,207.6,225.84,422.98571428571427
-14211,-6.22,207.575,226.62,422.27142857142854
-14179,-6.07,207.55,227.4,421.5571428571428
-14146,-6.1,207.525,228.18,420.84285714285716
-14123,-6.02,207.5,228.96,420.12857142857143
-14112,-5.94,208.22222222222223,229.74,419.4142857142857
-14110,-6.213333333333334,208.94444444444446,230.52,418.7
-14106,-6.486666666666666,209.66666666666666,231.3,425.525
-14079,-6.76,210.38888888888889,230.63750000000002,432.35
-14044,-6.9,211.11111111111111,229.97500000000002,439.175
-14010,-6.46,211.83333333333334,229.3125,446.0
-13977,-5.96,212.55555555555554,228.65,452.825
-13944,-5.91,213.27777777777777,227.9875,459.65
-13936,-6.0600000000000005,214.0,227.325,466.475
-13920,-6.21,214.6,226.6625,473.3
-13919,-6.36,215.2,226.0,455.86933365000004
-13915,-6.51,215.8,225.2875,438.4386673
-13912,-6.66,216.4,224.575,439.81933365
-13894,-6.025,217.0,223.8625,441.2
-13880,-5.39,217.6,223.15,442.3384615384615
-13847,-6.18,218.20000000000002,222.4375,443.4769230769231
-13815,-5.82,218.8,221.72500000000002,444.6153846153846
-13792,-5.753333333333334,219.4,221.01250000000002,445.75384615384615
-13790,-5.6866666666666665,219.5875,220.3,446.89230769230767
-13784,-5.62,219.775,220.63750000000002,448.03076923076924
-13753,-5.32,219.9625,220.97500000000002,449.16923076923075
-13722,-5.61,220.15,221.3125,450.3076923076923
-13692,-5.25,220.3375,221.65,451.44615384615383
-13662,-5.39,220.525,221.9875,452.5846153846154
-13631,-4.8,220.7125,222.325,453.7230769230769
-13620,-5.323333333333333,220.9,222.6625,454.8615384615385
-13605,-5.846666666666667,220.9142857142857,223.0,456.0
-13599,-6.37,220.92857142857144,225.36666666666667,448.69017495
-13595,-5.78,220.94285714285715,227.73333333333335,441.3803499
-13567,-5.19,220.95714285714286,230.1,442.67030616249997
-13537,-6.01,220.97142857142856,232.46666666666667,443.960262425
-13507,-5.35,220.9857142857143,234.83333333333334,445.2502186875
-13488,-5.23,221.0,237.20000000000002,446.54017495
-13477,-5.11,221.1,239.56666666666666,447.83013121249996
-13447,-4.75,221.2,241.93333333333334,449.120087475
-13443,-5.066666666666666,221.3,244.3,450.4100437375
-13442,-5.383333333333334,221.4,241.51250000000002,451.7
-13416,-5.7,221.5,238.72500000000002,451.6125
-13385,-5.74,221.6,235.9375,451.525
-13354,-5.51,221.7,233.15,451.4375
-13323,-5.66,221.8,230.3625,451.35
-13292,-5.47,221.9,227.575,451.2625
-13283,-5.5325,222.0,224.7875,451.175
-13267,-5.595,222.20833333333334,222.0,451.0875
-13266,-5.6575,222.41666666666666,223.56153846153848,451.0
-13260,-5.72,222.625,225.12307692307692,457.00485595
-13252,-5.4399999999999995,222.83333333333334,226.6846153846154,463.0097119
-13232,-5.16,223.04166666666666,228.24615384615385,464.1633744545455
-13202,-4.76,223.25,229.80769230769232,465.31703700909094
-13175,-4.36,223.45833333333334,231.36923076923077,466.47069956363634
-13147,-4.5,223.66666666666666,232.93076923076924,467.6243621181818
-13120,-4.17,223.875,234.4923076923077,468.77802467272727
-13092,-4.05,224.08333333333334,236.05384615384617,469.93168722727273
-13064,-5.09,224.29166666666666,237.6153846153846,471.0853497818182
-13062,-5.095,224.5,239.1769230769231,472.23901233636366
-13034,-5.1,224.6,240.73846153846154,473.39267489090906
-13018,-4.913333333333333,224.7,242.3,474.5463374454545
-13016,-4.726666666666667,224.79999999999998,241.9714285714286,475.7
-13009,-4.54,224.9,241.64285714285714,474.8663071
-12983,-2.3,225.0,241.31428571428572,474.03261419999995
-12954,-5.52,225.1,240.9857142857143,473.19892129999994
-12940,-4.885,225.2,240.65714285714287,472.3652284
-12926,-4.25,225.29999999999998,240.32857142857142,471.53153549999996
-12921,-4.173333333333333,225.39999999999998,240.0,470.69784259999994
-12919,-4.096666666666667,225.5,239.1888888888889,469.8641496999999
-12900,-4.02,225.6,238.37777777777777,468.69035528888884
-12873,-3.62,225.7,237.56666666666666,467.51656087777775
-12846,-4.29,225.79999999999998,236.75555555555556,466.3427664666666
-12820,-4.04,225.9,235.94444444444443,465.1689720555555
-12794,-3.62,226.0,235.13333333333333,463.9951776444444
-12775,-4.03,226.1,234.32222222222222,462.82138323333334
-12766,-4.44,226.32999999999998,233.5111111111111,461.6475888222222
-12761,-4.636666666666667,226.56,232.7,460.4737944111111
-12760,-4.833333333333334,226.79,233.15454545454546,459.3
-12737,-5.03,227.02,233.6090909090909,460.86148885
-12710,-4.22,227.25,234.06363636363636,462.4229777
-12680,-4.94,227.48,234.5181818181818,463.98446655
-12651,-5.42,227.71,234.97272727272727,465.5459554
-12624,-4.2,227.94,235.4272727272727,467.10744425
-12604,-4.33,228.17000000000002,235.88181818181818,468.6689331
-12600,-4.46,228.4,236.33636363636361,468.98484429999996
-12597,-4.59,228.40714285714287,236.79090909090908,469.3007555
-12596,-4.243333333333333,228.4142857142857,237.24545454545452,469.61666669999994
-12584,-3.8966666666666665,228.42142857142858,237.7,461.0
-12570,-3.55,228.42857142857144,237.87692307692308,462.50199447
-12543,-4.17,228.43571428571428,238.05384615384614,464.00398894
-12517,-4.17,228.44285714285715,238.23076923076923,465.50598341
-12492,-2.71,228.45,238.4076923076923,467.00797788
-12467,-3.78,228.45714285714286,238.58461538461538,468.50997235
-12440,-5.32,228.46428571428572,238.76153846153846,470.01196682
-12414,-2.52,228.47142857142856,238.93846153846152,471.51396129
-12391,-2.96,228.47857142857143,239.1153846153846,473.01595576
-12368,-2.5,228.4857142857143,239.2923076923077,474.51795023
-12361,-2.5633333333333335,228.49285714285713,239.46923076923076,476.0199447
-12353,-2.6266666666666665,228.5,239.64615384615385,472.2466298
-12345,-2.69,229.05789473684212,239.8230769230769,468.4733149
-12339,-2.425,229.6157894736842,240.0,464.7
-12323,-2.16,230.17368421052632,241.5388888888889,473.3813024
-12302,-1.93,230.73157894736843,243.07777777777778,482.0626048
-12280,-1.02,231.28947368421052,244.61666666666667,490.74390719999997
-12255,-4.14,231.84736842105264,246.15555555555557,499.42520959999996
-12230,-3.43,232.40526315789472,247.69444444444443,508.10651199999995
-12205,-3.0,232.96315789473684,249.23333333333332,516.7878144
-12180,-2.71,233.52105263157895,250.7722222222222,525.4691167999999
-12156,-3.27,234.07894736842104,252.3111111111111,534.1504192
-12130,-4.48,234.63684210526316,253.85,542.8317215999999
-12102,-4.05,235.19473684210527,255.38888888888889,551.513024
-12077,-3.98,235.75263157894736,256.92777777777775,560.1943263999999
-12059,-3.6100000000000003,236.31052631578947,258.46666666666664,568.8756288
-12052,-3.24,236.86842105263156,260.00555555555553,575.8774469499999
-12029,-2.64,237.42631578947368,261.5444444444444,582.8792650999999
-12006,-2.82,237.9842105263158,263.0833333333333,589.88108325
-12001,-2.9875,238.54210526315788,264.6222222222222,596.8829013999999
-11998,-3.1550000000000002,239.1,266.1611111111111,587.5914507
-11991,-3.3225000000000002,239.0285714285714,267.7,578.3
-11980,-3.49,238.95714285714286,268.1125,582.4749999999999
-11952,-4.23,238.88571428571427,268.525,586.65
-11925,-4.68,238.81428571428572,268.9375,590.825
-11897,-4.6,238.74285714285713,269.35,595.0
-11872,-3.15,238.67142857142858,269.7625,599.175
-11854,-4.11,238.6,270.175,603.35
-11846,-5.07,238.6,270.5875,607.5250000000001
-11821,-4.065,238.6,271.0,611.7
-11820,-3.06,238.6,270.57142857142856,613.9875000000001
-11792,-4.43,238.6,270.14285714285717,616.2750000000001
-11765,-4.78,238.6,269.7142857142857,618.5625
-11737,-4.18,238.6,269.2857142857143,620.85
-11708,-5.03,238.6,268.85714285714283,623.1375
-11703,-5.0360000000000005,238.6,268.42857142857144,625.425
-11697,-5.042,238.66666666666666,268.0,627.7125
-11696,-5.048,238.73333333333332,266.94,630.0
-11687,-5.053999999999999,238.79999999999998,265.88,623.2599844
-11679,-5.06,238.86666666666665,264.82,620.9299922
-11674,-5.02,238.93333333333334,263.76,618.6
-11650,-4.98,239.0,262.7,617.8000000000001
-11622,-4.83,239.06666666666666,261.64,617.0
-11596,-3.88,239.13333333333333,260.58,616.2
-11592,-4.17,239.2,259.52,615.4
-11570,-4.46,238.73333333333332,258.46,614.6
-11551,-3.893333333333333,238.26666666666665,257.4,613.8
-11547,-3.326666666666666,237.8,258.26,613.0
-11545,-2.76,237.33333333333334,259.12,614.14
-11518,-3.97,236.86666666666667,259.97999999999996,615.28
-11490,-4.92,236.4,260.84,616.4200000000001
-11478,-4.8125,236.4923076923077,261.7,617.5600000000001
-11477,-4.705,236.58461538461538,261.7,618.7
-11468,-4.5975,236.6769230769231,261.7,624.8581951
-11462,-4.49,236.76923076923077,261.7,626.0499634
-11433,-5.06,236.86153846153846,261.7,627.2417317
-11406,-5.185,236.95384615384614,261.7,628.4335
-11404,-5.31,237.04615384615386,261.7,631.8868
-11377,-4.28,237.13846153846154,261.7,635.3401
-11350,-4.12,237.23076923076923,261.7,638.7934
-11325,-3.57,237.3230769230769,261.7,642.2467
-11305,-3.585,237.41538461538462,261.7,645.7
-11299,-3.6,237.5076923076923,261.3363636363636,646.46
-11291,-4.1,237.6,260.97272727272724,647.22
-11272,-4.6,237.65,260.6090909090909,647.98
-11246,-3.94,237.7,260.24545454545455,648.74
-11220,-3.47,237.75,259.8818181818182,649.5
-11192,-4.27,237.8,259.5181818181818,650.26
-11165,-4.7,237.85,259.1545454545454,651.02
-11140,-4.9350000000000005,237.9,258.79090909090905,651.78
-11137,-5.17,237.84,258.42727272727274,652.54
-11128,-5.03,237.78,258.06363636363636,653.3
-11127,-4.890000000000001,237.72,257.7,661.8516918
-11119,-4.75,237.66,258.7,670.4033836
-11109,-4.61,237.60000000000002,259.7,669.31546065
-11082,-4.05,237.54000000000002,260.7,668.2275377
-11055,-3.85,237.48000000000002,261.7,667.13961475
-11028,-4.58,237.42000000000002,262.7,666.0516918000001
-11000,-5.04,237.36,263.7,664.9637688500001
-10992,-4.93,237.3,264.7,663.8758459000001
-10972,-4.82,237.41111111111113,265.7,662.78792295
-10959,-4.615,237.52222222222224,266.7,661.7
-10944,-4.41,237.63333333333335,266.5111111111111,661.59775
-10933,-3.9850000000000003,237.74444444444447,266.3222222222222,661.4955
-10917,-3.56,237.85555555555555,266.1333333333333,659.5585625
-10891,-4.74,237.96666666666667,265.94444444444446,657.621625
-10862,-4.1,238.07777777777778,265.75555555555553,655.6846875
-10834,-5.53,238.1888888888889,265.56666666666666,653.74775
-10810,-5.405,238.3,265.3777777777778,651.8108125
-10804,-5.28,237.84444444444446,265.18888888888887,649.873875
-10798,-5.0075,237.38888888888889,265.0,647.9369375
-10797,-4.735,236.93333333333334,263.52222222222224,646.0
-10785,-4.4625,236.4777777777778,262.0444444444444,610.4635896000001
-10777,-4.19,236.0222222222222,260.56666666666666,615.1545053714286
-10750,-4.35,235.56666666666666,259.0888888888889,619.8454211428572
-10723,-3.88,235.11111111111111,257.6111111111111,624.5363369142857
-10695,-5.15,234.65555555555554,256.1333333333333,629.2272526857143
-10692,-4.9,234.2,254.65555555555554,633.9181684571429
-10667,-4.65,234.68571428571428,253.17777777777778,638.6090842285714
-10654,-4.91,235.17142857142855,251.7,643.3
-10638,-5.17,235.65714285714284,250.98571428571427,640.5833333333333
-10609,-4.91,236.14285714285714,250.27142857142857,637.8666666666667
-10580,-5.5,236.62857142857143,249.55714285714285,635.15
-10553,-3.86,237.1142857142857,248.84285714285713,632.4333333333333
-10546,-3.9299999999999997,237.6,248.1285714285714,629.7166666666667
-10534,-4.0,237.58888888888887,247.4142857142857,627.0
-10533,-4.069999999999999,237.57777777777778,246.7,634.9978543333333
-10527,-4.14,237.56666666666666,247.36666666666665,642.9957086666667
-10526,-4.119999999999999,237.55555555555554,248.03333333333333,650.993563
-10502,-4.1,237.54444444444445,248.7,637.369367625
-10477,-2.76,237.53333333333333,249.36666666666665,623.74517225
-10452,-3.17,237.5222222222222,250.03333333333333,610.120976875
-10426,-4.91,237.51111111111112,250.7,596.4967815
-10421,-4.2,237.5,251.36666666666665,582.872586125
-10400,-3.49,237.7153846153846,252.03333333333333,569.24839075
-10388,-3.7933333333333334,237.93076923076924,252.7,555.624195375
-10387,-4.096666666666667,238.14615384615385,252.26470588235293,542.0
-10374,-4.4,238.36153846153846,251.82941176470587,536.7158749499999
-10347,-4.23,238.5769230769231,251.3941176470588,531.4317499
-10323,-2.23,238.7923076923077,250.95882352941175,526.14762485
-10300,-3.61,239.0076923076923,250.5235294117647,520.8634998
-10277,-2.12,239.22307692307692,250.08823529411765,515.5793747499999
-10255,-2.63,239.43846153846155,249.6529411764706,510.2952497
-10231,-3.81,239.65384615384616,249.21764705882353,505.01112465
-10205,-2.97,239.86923076923077,248.78235294117647,499.7269996
-10180,-3.03,240.0846153846154,248.3470588235294,494.44287455
-10172,-3.7350000000000003,240.3,247.91176470588235,489.1587495
-10156,-4.44,240.88,247.4764705882353,483.87462445
-10143,-3.6750000000000003,241.46,247.04117647058825,478.5904994
-10132,-2.91,242.04,246.6058823529412,476.21239952
-10109,-2.57,242.62,246.17058823529413,473.83429964
-10100,-2.6825,243.2,245.73529411764707,471.45619976
-10089,-2.795,243.625,245.3,469.07809987999997
-10088,-2.9074999999999998,244.04999999999998,245.04000000000002,466.7
-10087,-3.02,244.475,244.78,473.47835184999997
-10083,-2.49,244.89999999999998,244.52,480.25670369999995
-10064,-1.96,245.325,244.26,478.0121157374999
-10043,-1.99,245.75,244.0,475.76752777499996
-10022,-1.69,246.17499999999998,243.74,473.5229398125
-10008,-2.165,246.6,243.48,471.27835185
-9999,-2.64,246.38333333333333,243.22,469.03376388749996
-9977,-2.78,246.16666666666666,242.95999999999998,466.789175925
-9973,-2.466666666666667,245.95,242.7,464.54458796250003
-9971,-2.1533333333333333,245.73333333333335,242.2111111111111,462.3
-9955,-1.84,245.51666666666668,241.72222222222223,464.85
-9946,-1.975,245.3,241.23333333333332,467.4
-9934,-2.11,245.3,240.74444444444444,469.95
-9913,-1.86,245.3,240.25555555555556,472.5
-9891,-2.09,245.3,239.76666666666668,475.05
-9870,-1.85,245.3,239.27777777777777,477.6
-9869,-2.06,245.3,238.7888888888889,480.15
-9858,-2.27,246.20000000000002,238.3,482.7
-9848,-2.48,247.1,238.07777777777778,462.01601519999997
-9829,-1.3,248.0,237.85555555555555,464.56334599999997
-9810,0.07,248.9,237.63333333333335,467.11067679999996
-9792,-0.88,249.79999999999998,237.41111111111113,469.6580076
-9777,-0.69,250.7,237.1888888888889,472.2053384
-9772,-0.5,250.76666666666665,236.96666666666667,474.7526692
-9766,-0.895,250.83333333333331,236.74444444444447,477.3
-9754,-1.29,250.89999999999998,236.52222222222224,476.34000000000003
-9748,-0.61,250.96666666666667,236.3,475.38
-9736,0.07,251.03333333333333,236.72857142857143,474.42
-9726,-0.49500000000000005,251.1,237.15714285714287,473.46
-9717,-1.06,250.63333333333333,237.5857142857143,472.5
-9699,0.01,250.16666666666666,238.01428571428573,471.54
-9685,-0.52,249.7,238.44285714285715,470.58
-9680,-1.05,249.84285714285713,238.8714285714286,469.62
-9675,-0.7633333333333334,249.98571428571427,239.3,468.65999999999997
-9674,-0.4766666666666667,250.1285714285714,239.63529411764708,467.7
-9662,-0.19,250.27142857142857,239.97058823529412,478.0658595
-9660,-0.6699999999999999,250.4142857142857,240.30588235294118,488.43171900000004
-9643,-1.15,250.55714285714285,240.64117647058825,487.1362710666667
-9630,-1.1549999999999998,250.7,240.97647058823532,485.84082313333334
-9623,-1.16,251.14285714285714,241.31176470588235,484.5453752
-9604,-0.92,251.5857142857143,241.64705882352942,483.2499272666667
-9585,-1.33,252.02857142857144,241.9823529411765,481.9544793333334
-9565,-0.73,252.47142857142856,242.31764705882352,480.6590314
-9549,0.28,252.9142857142857,242.6529411764706,479.3635834666667
-9532,0.79,253.35714285714286,242.98823529411766,478.06813553333336
-9519,0.465,253.8,243.3235294117647,476.77268760000004
-9515,0.14,253.83333333333334,243.65882352941176,475.47723966666666
-9498,0.42,253.86666666666667,243.99411764705883,474.18179173333334
-9486,0.024999999999999967,253.9,244.3294117647059,472.8863438
-9480,-0.37,254.275,244.66470588235293,471.5908958666667
-9461,-0.77,254.65,245.0,470.2954479333333
-9459,-1.1800000000000002,255.025,245.0,469.0
-9442,-1.59,255.4,245.0,484.0
-9423,-0.78,257.2,245.0,499.0
-9404,-1.77,259.0,245.0,514.0
-9388,-0.33000000000000007,260.8,245.0,529.0
-9385,1.11,260.55,245.0,544.0
-9382,1.155,260.3,245.0,559.0
-9380,1.2000000000000002,260.05,245.0,601.2442199
-9374,1.245,259.8,245.97272727272727,643.4884397999999
-9369,1.29,259.55,246.94545454545454,645.8452798222222
-9352,-0.95,259.3,247.9181818181818,648.2021198444444
-9333,-0.32,259.05,248.89090909090908,650.5589598666667
-9328,-0.46499999999999997,258.8,249.86363636363635,652.9157998888888
-9315,-0.61,260.93333333333334,250.83636363636364,655.2726399111111
-9295,-2.15,263.06666666666666,251.8090909090909,657.6294799333333
-9286,-1.22,265.2,252.78181818181818,659.9863199555556
-9278,-0.29,264.76,253.75454545454545,662.3431599777778
-9266,-0.13333333333333333,264.32,254.72727272727272,664.7
-9264,0.023333333333333317,263.88,255.7,663.4000000000001
-9259,0.18,263.44,255.35714285714286,662.1
-9251,0.355,263.0,255.0142857142857,660.8
-9242,0.53,263.25,254.67142857142858,659.5
-9225,0.37,263.5,254.32857142857142,658.2
-9207,-0.93,263.75,253.9857142857143,656.9
-9186,-1.62,264.0,253.64285714285714,655.5999999999999
-9180,-1.55,264.1,253.3,654.3
-9173,-1.48,264.2,255.3,652.519
-9167,-1.41,264.3,257.3,648.6752
